Order_Number,Order_Date,Line_Item_Number,Quantity_Ordered,Price_Each,Sales,Status,Product_Category,Has_MSRP,Product_Code,Deal_Size,Customer_Name,Customer_ID,Customer_Status
10117,2018-04-16,1,154.0,292.05,32112.05,Shipped,Dairy,1,S700_3962,Medium,COSTCO,34221,Active
10117,2018-04-16,2,137.0,240.65,19371.06,Shipped,Dairy,1,S72_3212,Small,COSTCO,34221,Active
10174,2018-11-06,4,113.0,339.82,24584.79,Shipped,Fresh Produce Vegetables,1,S10_1949,Large,WALMART,37108,Active
10374,2020-02-02,5,160.0,286.12,29446.67,Shipped,Poultry,1,S10_2016,Medium,WALMART,37108,Active
10374,2020-02-02,1,130.0,311.0,26488.62,Shipped,Poultry,1,S10_4698,Medium,WALMART,37108,Active
10164,2018-10-21,2,126.0,325.02,26057.98,Shipped,Fresh Produce Vegetables,1,S10_4962,Medium,WALMART,37108,Active
10220,2019-02-12,2,146.0,305.44,27080.37,Shipped,Fresh Produce Vegetables,1,S12_1108,Large,WALMART,37108,Active
10164,2018-10-21,6,160.0,318.79,35434.06,Shipped,Pork,1,S12_1666,Medium,WALMART,37108,Active
10174,2018-11-06,1,122.0,318.79,27113.66,Shipped,Pork,1,S12_1666,Medium,WALMART,37108,Active
10220,2019-02-12,3,151.0,273.59,27386.72,Shipped,Fresh Produce Vegetables,1,S12_3148,Medium,WALMART,37108,Active
10170,2018-11-04,4,131.0,289.54,25484.7,Shipped,Fresh Produce Vegetables,1,S12_3380,Medium,WALMART,37108,Active
10220,2019-02-12,1,139.0,314.47,29511.84,Shipped,Fresh Produce Vegetables,1,S12_3891,Medium,WALMART,37108,Active
10184,2018-11-14,6,128.0,319.05,26445.59,Shipped,Pork,1,S12_4473,Medium,WALMART,37108,Active
10219,2019-02-10,2,161.0,319.05,33412.25,Shipped,Pork,1,S12_4473,Medium,WALMART,37108,Active
10170,2018-11-04,3,148.0,296.21,29847.22,Shipped,Fresh Produce Vegetables,1,S12_4675,Medium,WALMART,37108,Active
10164,2018-10-21,8,119.0,307.19,24981.82,Shipped,Pork,1,S18_1097,Medium,WALMART,37108,Active
10174,2018-11-06,3,132.0,307.19,27513.83,Shipped,Pork,1,S18_1097,Medium,WALMART,37108,Active
10149,2018-09-12,4,137.0,313.33,29058.7,Shipped,Fresh Produce Fruits,1,S18_1342,Medium,WALMART,37108,Active
10149,2018-09-12,3,120.0,260.11,22051.02,Shipped,Fresh Produce Fruits,1,S18_1367,Small,WALMART,37108,Active
10149,2018-09-12,11,154.0,308.06,31729.34,Shipped,Fresh Produce Fruits,1,S18_1749,Medium,WALMART,37108,Active
10170,2018-11-04,2,99.0,292.78,17883.84,Shipped,Fresh Produce Vegetables,1,S18_1889,Small,WALMART,37108,Active
10184,2018-11-14,5,125.0,319.87,26307.86,Shipped,Fresh Produce Vegetables,1,S18_2238,Large,WALMART,37108,Active
10219,2019-02-10,1,137.0,319.87,28645.43,Shipped,Fresh Produce Vegetables,1,S18_2238,Large,WALMART,37108,Active
10149,2018-09-12,10,117.0,285.49,19886.47,Shipped,Fresh Produce Fruits,1,S18_2248,Small,WALMART,37108,Active
10303,2019-10-06,2,133.0,285.49,22602.45,Shipped,Fresh Produce Fruits,1,S18_2248,Small,WALMART,37108,Active
10184,2018-11-14,9,146.0,297.16,28844.63,Shipped,Pork,1,S18_2319,Medium,WALMART,37108,Active
10149,2018-09-12,8,133.0,258.5,23657.89,Shipped,Fresh Produce Fruits,1,S18_2325,Medium,WALMART,37108,Active
10184,2018-11-14,12,158.0,297.2,28779.96,Shipped,Pork,1,S18_2432,Small,WALMART,37108,Active
10297,2019-09-16,4,130.0,289.57,22648.54,Shipped,Beef,1,S18_2581,Small,WALMART,37108,Active
10374,2020-02-02,2,131.0,289.57,22816.35,Shipped,Beef,1,S18_2581,Small,WALMART,37108,Active
10374,2020-02-02,4,103.0,259.06,16144.79,Shipped,Poultry,1,S18_2625,Small,WALMART,37108,Active
10149,2018-09-12,5,137.0,337.6,29549.23,Shipped,Fresh Produce Fruits,1,S18_2795,Medium,WALMART,37108,Active
10174,2018-11-06,5,140.0,313.89,27137.21,Shipped,Fresh Produce Fruits,1,S18_2949,Medium,WALMART,37108,Active
10392,2020-03-10,3,139.0,239.96,21853.99,Shipped,Fresh Produce Fruits,1,S18_2957,Small,WALMART,37108,Active
10392,2020-03-10,2,130.0,273.79,21995.76,Shipped,Fresh Produce Fruits,1,S18_3136,Small,WALMART,37108,Active
10184,2018-11-14,10,110.0,326.89,22283.52,Shipped,Fresh Produce Vegetables,1,S18_3232,Medium,WALMART,37108,Active
10149,2018-09-12,2,138.0,294.48,28312.34,Shipped,Fresh Produce Fruits,1,S18_3320,Medium,WALMART,37108,Active
10392,2020-03-10,1,137.0,294.48,28179.71,Shipped,Fresh Produce Fruits,1,S18_3320,Medium,WALMART,37108,Active
10152,2018-09-25,1,159.0,266.33,27968.89,Shipped,Fresh Produce Vegetables,1,S18_4027,Medium,WALMART,37108,Active
10220,2019-02-12,5,140.0,266.33,24489.7,Shipped,Fresh Produce Vegetables,1,S18_4027,Large,WALMART,37108,Active
10164,2018-10-21,3,138.0,344.53,30556.76,Shipped,Pork,1,S18_4600,Medium,WALMART,37108,Active
10164,2018-10-21,7,125.0,230.13,17376.7,Shipped,Fresh Produce Fruits,1,S18_4668,Small,WALMART,37108,Active
10174,2018-11-06,2,124.0,230.13,17257.38,Shipped,Fresh Produce Fruits,1,S18_4668,Small,WALMART,37108,Active
10152,2018-09-25,4,115.0,256.3,15914.85,Shipped,Fresh Produce Vegetables,1,S24_1444,Small,WALMART,37108,Active
10184,2018-11-14,3,129.0,256.3,17904.81,Shipped,Fresh Produce Vegetables,1,S24_1444,Small,WALMART,37108,Active
10220,2019-02-12,8,130.0,256.3,18094.91,Shipped,Fresh Produce Vegetables,1,S24_1444,Small,WALMART,37108,Active
10374,2020-02-02,6,131.0,332.68,29097.93,Shipped,Poultry,1,S24_1578,Medium,WALMART,37108,Active
10297,2019-09-16,6,154.0,254.16,25414.88,Shipped,Beef,1,S24_1785,Medium,WALMART,37108,Active
10374,2020-02-02,3,148.0,254.16,24460.45,Shipped,Beef,1,S24_1785,Medium,WALMART,37108,Active
10149,2018-09-12,7,122.0,215.72,16990.32,Shipped,Fresh Produce Fruits,1,S24_1937,Small,WALMART,37108,Active
10297,2019-09-16,1,110.0,318.9,21987.14,Shipped,Poultry,1,S24_2000,Small,WALMART,37108,Active
10149,2018-09-12,6,148.0,239.33,20487.98,Shipped,Fresh Produce Fruits,1,S24_2022,Small,WALMART,37108,Active
10184,2018-11-14,11,123.0,332.57,26283.48,Shipped,Pork,1,S24_2300,Medium,WALMART,37108,Active
10184,2018-11-14,7,137.0,230.74,19922.95,Shipped,Fresh Produce Vegetables,1,S24_2840,Small,WALMART,37108,Active
10219,2019-02-10,3,132.0,230.74,19128.82,Shipped,Fresh Produce Vegetables,1,S24_2840,Small,WALMART,37108,Active
10170,2018-11-04,1,110.0,272.35,19630.13,Shipped,Fresh Produce Vegetables,1,S24_3856,Medium,WALMART,37108,Active
10149,2018-09-12,9,115.0,244.29,13890.14,Shipped,Fresh Produce Fruits,1,S24_3969,Small,WALMART,37108,Active
10303,2019-10-06,1,144.0,244.29,17378.85,Shipped,Fresh Produce Fruits,1,S24_3969,Small,WALMART,37108,Active
10152,2018-09-25,3,130.0,324.29,27738.75,Shipped,Fresh Produce Vegetables,1,S24_4048,Small,WALMART,37108,Active
10184,2018-11-14,2,136.0,324.29,28933.91,Shipped,Fresh Produce Vegetables,1,S24_4048,Medium,WALMART,37108,Active
10220,2019-02-12,7,152.0,324.29,32330.18,Shipped,Fresh Produce Vegetables,1,S24_4048,Medium,WALMART,37108,Active
10149,2018-09-12,1,97.0,306.58,18260.02,Shipped,Fresh Produce Fruits,1,S24_4258,Small,WALMART,37108,Active
10297,2019-09-16,5,129.0,267.62,23836.66,Shipped,Beef,1,S24_4278,Small,WALMART,37108,Active
10164,2018-10-21,1,105.0,281.17,18937.82,Shipped,Pork,1,S32_1268,Small,WALMART,37108,Active
10184,2018-11-14,13,132.0,281.17,23832.95,Shipped,Pork,1,S32_1268,Medium,WALMART,37108,Active
10297,2019-09-16,2,126.0,267.17,22967.66,Shipped,Poultry,1,S32_1374,Small,WALMART,37108,Active
10184,2018-11-14,8,147.0,246.02,24930.3,Shipped,Pork,1,S32_2509,Small,WALMART,37108,Active
10219,2019-02-10,4,135.0,246.02,22932.57,Shipped,Pork,1,S32_2509,Small,WALMART,37108,Active
10152,2018-09-25,2,121.0,272.35,21575.24,Shipped,Bread,1,S32_3207,Small,WALMART,37108,Active
10184,2018-11-14,1,164.0,272.35,29183.65,Shipped,Bread,1,S32_3207,Small,WALMART,37108,Active
10220,2019-02-12,6,123.0,272.35,21831.42,Shipped,Bread,1,S32_3207,Small,WALMART,37108,Active
10164,2018-10-21,5,173.0,246.59,26811.5,Shipped,Pork,1,S32_3522,Small,WALMART,37108,Active
10297,2019-09-16,7,121.0,287.44,23082.23,Shipped,Fresh Produce Fruits,1,S32_4289,Small,WALMART,37108,Active
10184,2018-11-14,4,137.0,339.7,29697.9,Shipped,Pork,1,S50_1392,Medium,WALMART,37108,Active
10220,2019-02-12,9,155.0,339.7,33566.57,Shipped,Pork,1,S50_1392,Medium,WALMART,37108,Active
10220,2019-02-12,4,111.0,270.34,16469.36,Shipped,Bread,1,S50_1514,Small,WALMART,37108,Active
10164,2018-10-21,4,148.0,315.53,31547.38,Shipped,Fresh Produce Vegetables,1,S700_2824,Medium,WALMART,37108,Active
10297,2019-09-16,3,156.0,302.14,30187.63,Shipped,Beef,1,S700_2834,Medium,WALMART,37108,Active
10194,2018-11-25,11,129.0,339.82,28139.56,Shipped,Fresh Produce Vegetables,1,S10_1949,Large,COSTCO,42267,Active
10194,2018-11-25,4,119.0,325.02,24733.7,Shipped,Fresh Produce Vegetables,1,S10_4962,Medium,COSTCO,42267,Active
10208,2019-01-02,13,141.0,305.44,26247.54,Shipped,Fresh Produce Vegetables,1,S12_1108,Large,COSTCO,42267,Active
10194,2018-11-25,8,132.0,318.79,29159.74,Shipped,Pork,1,S12_1666,Medium,COSTCO,42267,Active
10208,2019-01-02,14,125.0,273.59,22744.15,Shipped,Fresh Produce Vegetables,1,S12_3148,Medium,COSTCO,42267,Active
10208,2019-01-02,12,143.0,314.47,30212.43,Shipped,Fresh Produce Vegetables,1,S12_3891,Medium,COSTCO,42267,Active
10194,2018-11-25,10,98.0,307.19,20503.91,Shipped,Pork,1,S18_1097,Small,COSTCO,42267,Active
10227,2019-03-02,3,126.0,313.33,26824.41,Shipped,Fresh Produce Fruits,1,S18_1342,Small,COSTCO,42267,Active
10227,2019-03-02,2,111.0,260.11,20315.37,Shipped,Fresh Produce Fruits,1,S18_1367,Small,COSTCO,42267,Active
10227,2019-03-02,10,129.0,308.06,26669.82,Shipped,Fresh Produce Fruits,1,S18_1749,Medium,COSTCO,42267,Active
10227,2019-03-02,9,132.0,285.49,22411.04,Shipped,Fresh Produce Fruits,1,S18_2248,Small,COSTCO,42267,Active
10227,2019-03-02,7,166.0,258.5,29611.6,Shipped,Fresh Produce Fruits,1,S18_2325,Large,COSTCO,42267,Active
10194,2018-11-25,2,141.0,297.2,25599.67,Shipped,Pork,1,S18_2432,Medium,COSTCO,42267,Active
10227,2019-03-02,4,115.0,337.6,24678.23,Shipped,Fresh Produce Fruits,1,S18_2795,Medium,COSTCO,42267,Active
10208,2019-01-02,9,124.0,307.56,23273.08,Shipped,Fresh Produce Fruits,1,S18_3140,Small,COSTCO,42267,Active
10208,2019-01-02,11,145.0,280.04,24827.12,Shipped,Bread,1,S18_3259,Medium,COSTCO,42267,Active
10227,2019-03-02,1,112.0,294.48,22962.39,Shipped,Fresh Produce Fruits,1,S18_3320,Medium,COSTCO,42267,Active
10227,2019-03-02,11,151.0,313.27,29559.51,Shipped,Fresh Produce Fruits,1,S18_4409,Medium,COSTCO,42267,Active
10208,2019-01-02,8,162.0,258.06,28463.77,Shipped,Fresh Produce Fruits,1,S18_4522,Medium,COSTCO,42267,Active
10194,2018-11-25,5,126.0,344.53,27924.6,Shipped,Pork,1,S18_4600,Medium,COSTCO,42267,Active
10194,2018-11-25,9,161.0,230.13,22339.99,Shipped,Fresh Produce Fruits,1,S18_4668,Small,COSTCO,42267,Active
10227,2019-03-02,12,157.0,274.32,30003.87,Shipped,Fresh Produce Vegetables,1,S18_4933,Small,COSTCO,42267,Active
10227,2019-03-02,6,155.0,215.72,21643.76,Shipped,Fresh Produce Fruits,1,S24_1937,Small,COSTCO,42267,Active
10208,2019-01-02,7,111.0,339.28,24439.43,Shipped,Dairy,1,S24_2011,Medium,COSTCO,42267,Active
10227,2019-03-02,5,113.0,239.33,15726.99,Shipped,Fresh Produce Fruits,1,S24_2022,Small,COSTCO,42267,Active
10194,2018-11-25,1,136.0,332.57,29148.67,Shipped,Pork,1,S24_2300,Medium,COSTCO,42267,Active
10227,2019-03-02,14,146.0,284.07,29349.55,Shipped,Fresh Produce Vegetables,1,S24_2766,Medium,COSTCO,42267,Active
10227,2019-03-02,13,140.0,281.83,26092.28,Shipped,Fresh Produce Vegetables,1,S24_2887,Medium,COSTCO,42267,Active
10208,2019-01-02,2,104.0,299.08,20958.82,Shipped,Fresh Produce Fruits,1,S24_3151,Small,COSTCO,42267,Active
10227,2019-03-02,15,120.0,277.0,23647.01,Shipped,Fresh Produce Vegetables,1,S24_3191,Medium,COSTCO,42267,Active
10227,2019-03-02,8,118.0,244.29,14220.23,Shipped,Fresh Produce Fruits,1,S24_3969,Small,COSTCO,42267,Active
10194,2018-11-25,3,133.0,281.17,24050.74,Shipped,Pork,1,S32_1268,Medium,COSTCO,42267,Active
10194,2018-11-25,7,136.0,246.59,21158.44,Shipped,Pork,1,S32_3522,Small,COSTCO,42267,Active
10208,2019-01-02,15,144.0,270.34,21354.67,Shipped,Bread,1,S50_1514,Small,COSTCO,42267,Active
10208,2019-01-02,3,129.0,247.13,18989.11,Shipped,Dairy,1,S700_1138,Small,COSTCO,42267,Active
10208,2019-01-02,10,151.0,272.84,29691.98,Shipped,Dairy,1,S700_1938,Medium,COSTCO,42267,Active
10208,2019-01-02,1,130.0,251.11,21614.11,Shipped,Dairy,1,S700_2610,Medium,COSTCO,42267,Active
10194,2018-11-25,6,150.0,315.53,32126.51,Shipped,Fresh Produce Vegetables,1,S700_2824,Small,COSTCO,42267,Active
10208,2019-01-02,4,136.0,262.69,24336.28,Shipped,Dairy,1,S700_3505,Medium,COSTCO,42267,Active
10208,2019-01-02,5,126.0,292.05,26352.91,Shipped,Dairy,1,S700_3962,Small,COSTCO,42267,Active
10208,2019-01-02,6,121.0,240.65,17076.32,Shipped,Dairy,1,S72_3212,Small,COSTCO,42267,Active
10206,2018-12-05,6,153.0,339.82,33407.59,Shipped,Fresh Produce Vegetables,1,S10_1949,Large,WALMART,79760,Active
10411,2020-05-01,9,147.0,339.82,32103.65,Shipped,Fresh Produce Vegetables,1,S10_1949,Medium,WALMART,79760,Active
10236,2019-04-03,1,125.0,286.12,22967.38,Shipped,Poultry,1,S10_2016,Small,WALMART,79760,Active
10197,2018-11-26,6,141.0,310.79,30107.41,Shipped,Fresh Produce Vegetables,1,S10_4757,Medium,WALMART,79760,Active
10261,2019-06-17,1,108.0,310.79,23007.91,Shipped,Fresh Produce Vegetables,1,S10_4757,Medium,WALMART,79760,Active
10313,2019-10-22,7,146.0,325.02,30264.26,Shipped,Fresh Produce Vegetables,1,S10_4962,Medium,WALMART,79760,Active
10411,2020-05-01,2,105.0,325.02,21835.49,Shipped,Fresh Produce Vegetables,1,S10_4962,Medium,WALMART,79760,Active
10300,2018-10-04,5,121.0,278.43,23347.05,Shipped,Fresh Produce Vegetables,1,S12_1099,Medium,WALMART,79760,Active
10206,2018-12-05,3,116.0,318.79,25611.15,Shipped,Pork,1,S12_1666,Medium,WALMART,79760,Active
10313,2019-10-22,11,145.0,318.79,32005.4,Shipped,Pork,1,S12_1666,Small,WALMART,79760,Active
10411,2020-05-01,6,115.0,318.79,25541.76,Shipped,Pork,1,S12_1666,Medium,WALMART,79760,Active
10230,2019-03-15,1,118.0,273.59,21409.76,Shipped,Fresh Produce Vegetables,1,S12_3148,Large,WALMART,79760,Active
10300,2018-10-04,3,136.0,289.54,26437.79,Shipped,Fresh Produce Vegetables,1,S12_3380,Medium,WALMART,79760,Active
10300,2018-10-04,6,143.0,263.16,25845.02,Shipped,Fresh Produce Vegetables,1,S12_3990,Small,WALMART,79760,Active
10300,2018-10-04,2,118.0,296.21,23741.75,Shipped,Fresh Produce Vegetables,1,S12_4675,Small,WALMART,79760,Active
10206,2018-12-05,5,157.0,307.19,32861.69,Shipped,Pork,1,S18_1097,Medium,WALMART,79760,Active
10411,2020-05-01,8,104.0,307.19,21682.36,Shipped,Pork,1,S18_1097,Medium,WALMART,79760,Active
10109,2018-03-10,4,106.0,293.15,19190.68,Shipped,Fresh Produce Vegetables,1,S18_1129,Medium,WALMART,79760,Active
10171,2018-11-05,2,139.0,293.15,25074.11,Shipped,Fresh Produce Vegetables,1,S18_1129,Medium,WALMART,79760,Active
10331,2019-11-17,6,167.0,293.15,30093.49,Shipped,Fresh Produce Vegetables,1,S18_1129,Medium,WALMART,79760,Active
10331,2019-11-17,14,143.0,287.14,24537.87,Shipped,Fresh Produce Vegetables,1,S18_1589,Medium,WALMART,79760,Active
10331,2019-11-17,7,131.0,308.06,27125.71,Shipped,Fresh Produce Fruits,1,S18_1749,Medium,WALMART,79760,Active
10300,2018-10-04,1,139.0,292.78,25078.0,Shipped,Fresh Produce Vegetables,1,S18_1889,Medium,WALMART,79760,Active
10109,2018-03-10,3,138.0,322.51,28966.57,Shipped,Fresh Produce Vegetables,1,S18_1984,Medium,WALMART,79760,Active
10171,2018-11-05,1,158.0,322.51,33224.37,Shipped,Fresh Produce Vegetables,1,S18_1984,Medium,WALMART,79760,Active
10331,2019-11-17,8,118.0,322.51,24893.4,Shipped,Fresh Produce Vegetables,1,S18_1984,Small,WALMART,79760,Active
10230,2019-03-15,8,156.0,319.87,32732.74,Shipped,Fresh Produce Vegetables,1,S18_2238,Large,WALMART,79760,Active
10313,2019-10-22,2,134.0,297.16,26488.66,Shipped,Pork,1,S18_2319,Medium,WALMART,79760,Active
10101,2018-01-09,4,121.0,258.5,21607.07,Shipped,Fresh Produce Fruits,1,S18_2325,Medium,WALMART,79760,Active
10313,2019-10-22,5,154.0,297.2,28021.11,Shipped,Pork,1,S18_2432,Small,WALMART,79760,Active
10236,2019-04-03,2,114.0,259.06,17806.5,Shipped,Poultry,1,S18_2625,Small,WALMART,79760,Active
10101,2018-01-09,1,109.0,337.6,23357.82,Shipped,Fresh Produce Fruits,1,S18_2795,Medium,WALMART,79760,Active
10109,2018-03-10,1,120.0,306.84,22152.74,Shipped,Fresh Produce Vegetables,1,S18_2870,Medium,WALMART,79760,Active
10331,2019-11-17,10,135.0,306.84,24869.06,Shipped,Fresh Produce Vegetables,1,S18_2870,Small,WALMART,79760,Active
10206,2018-12-05,7,149.0,313.89,28796.63,Shipped,Fresh Produce Fruits,1,S18_2949,Medium,WALMART,79760,Active
10206,2018-12-05,9,148.0,239.96,23251.73,Shipped,Fresh Produce Fruits,1,S18_2957,Small,WALMART,79760,Active
10197,2018-11-26,4,144.0,253.18,24638.65,Shipped,Dairy,1,S18_3029,Medium,WALMART,79760,Active
10206,2018-12-05,8,143.0,273.79,24205.09,Shipped,Fresh Produce Fruits,1,S18_3136,Medium,WALMART,79760,Active
10109,2018-03-10,5,161.0,326.89,32487.91,Shipped,Fresh Produce Vegetables,1,S18_3232,Large,WALMART,79760,Active
10171,2018-11-05,3,147.0,326.89,29795.24,Shipped,Fresh Produce Vegetables,1,S18_3232,Medium,WALMART,79760,Active
10313,2019-10-22,3,134.0,326.89,27031.96,Shipped,Fresh Produce Vegetables,1,S18_3232,Medium,WALMART,79760,Active
10331,2019-11-17,11,115.0,326.89,23338.7,Shipped,Fresh Produce Vegetables,1,S18_3232,Medium,WALMART,79760,Active
10300,2018-10-04,8,135.0,262.07,22326.83,Shipped,Fresh Produce Vegetables,1,S18_3278,Medium,WALMART,79760,Active
10206,2018-12-05,11,151.0,294.48,31036.53,Shipped,Fresh Produce Fruits,1,S18_3320,Small,WALMART,79760,Active
10323,2019-11-05,2,121.0,294.48,24892.96,Shipped,Fresh Produce Fruits,1,S18_3320,Medium,WALMART,79760,Active
10300,2018-10-04,7,145.0,293.09,30160.42,Shipped,Fresh Produce Vegetables,1,S18_3482,Medium,WALMART,79760,Active
10109,2018-03-10,2,135.0,272.35,24215.89,Shipped,Fresh Produce Vegetables,1,S18_3685,Medium,WALMART,79760,Active
10331,2019-11-17,12,136.0,272.35,24399.91,Shipped,Fresh Produce Vegetables,1,S18_3685,Small,WALMART,79760,Active
10197,2018-11-26,3,128.0,301.53,24560.85,Shipped,Fresh Produce Fruits,1,S18_3856,Small,WALMART,79760,Active
10230,2019-03-15,3,154.0,266.33,27077.14,Shipped,Fresh Produce Vegetables,1,S18_4027,Large,WALMART,79760,Active
10197,2018-11-26,14,132.0,258.06,23104.88,Shipped,Fresh Produce Fruits,1,S18_4522,Medium,WALMART,79760,Active
10261,2019-06-17,9,133.0,258.06,23367.27,Shipped,Fresh Produce Fruits,1,S18_4522,Small,WALMART,79760,Active
10313,2019-10-22,8,148.0,344.53,32874.85,Shipped,Pork,1,S18_4600,Small,WALMART,79760,Active
10323,2019-11-05,1,127.0,344.53,28117.79,Shipped,Pork,1,S18_4600,Medium,WALMART,79760,Active
10411,2020-05-01,3,141.0,344.53,31324.24,Shipped,Pork,1,S18_4600,Medium,WALMART,79760,Active
10206,2018-12-05,4,102.0,230.13,14166.13,Shipped,Fresh Produce Fruits,1,S18_4668,Small,WALMART,79760,Active
10411,2020-05-01,7,153.0,230.13,21343.7,Shipped,Fresh Produce Fruits,1,S18_4668,Small,WALMART,79760,Active
10230,2019-03-15,6,137.0,256.3,19046.18,Shipped,Fresh Produce Vegetables,1,S24_1444,Small,WALMART,79760,Active
10101,2018-01-09,3,162.0,215.72,22540.33,Shipped,Fresh Produce Fruits,1,S24_1937,Small,WALMART,79760,Active
10236,2019-04-03,3,130.0,318.9,26018.15,Shipped,Poultry,1,S24_2000,Medium,WALMART,79760,Active
10340,2019-11-24,8,147.0,318.9,29429.92,Shipped,Poultry,1,S24_2000,Medium,WALMART,79760,Active
10197,2018-11-26,13,144.0,339.28,31617.95,Shipped,Dairy,1,S24_2011,Medium,WALMART,79760,Active
10261,2019-06-17,8,125.0,339.28,27542.02,Shipped,Dairy,1,S24_2011,Medium,WALMART,79760,Active
10101,2018-01-09,2,136.0,239.33,18918.73,Shipped,Fresh Produce Fruits,1,S24_2022,Small,WALMART,79760,Active
10313,2019-10-22,4,163.0,332.57,34906.42,Shipped,Pork,1,S24_2300,Medium,WALMART,79760,Active
10109,2018-03-10,6,118.0,207.0,15074.8,Shipped,Fresh Produce Vegetables,1,S24_2972,Small,WALMART,79760,Active
10171,2018-11-05,4,160.0,207.0,20468.16,Shipped,Fresh Produce Vegetables,1,S24_2972,Small,WALMART,79760,Active
10331,2019-11-17,13,123.0,207.0,15744.7,Shipped,Fresh Produce Vegetables,1,S24_2972,Small,WALMART,79760,Active
10197,2018-11-26,8,133.0,299.08,26933.85,Shipped,Fresh Produce Fruits,1,S24_3151,Medium,WALMART,79760,Active
10261,2019-06-17,3,123.0,299.08,24822.3,Shipped,Fresh Produce Fruits,1,S24_3151,Small,WALMART,79760,Active
10300,2018-10-04,4,138.0,244.47,19592.25,Shipped,Fresh Produce Vegetables,1,S24_3371,Small,WALMART,79760,Active
10331,2019-11-17,9,114.0,244.47,16161.75,Shipped,Fresh Produce Vegetables,1,S24_3371,Medium,WALMART,79760,Active
10197,2018-11-26,5,137.0,318.65,27337.62,Shipped,Fresh Produce Fruits,1,S24_3816,Small,WALMART,79760,Active
10331,2019-11-17,1,132.0,272.35,23626.53,Shipped,Fresh Produce Vegetables,1,S24_3856,Medium,WALMART,79760,Active
10230,2019-03-15,5,150.0,324.29,32067.77,Shipped,Fresh Produce Vegetables,1,S24_4048,Medium,WALMART,79760,Active
10206,2018-12-05,10,151.0,306.58,28331.02,Shipped,Fresh Produce Fruits,1,S24_4258,Medium,WALMART,79760,Active
10340,2019-11-24,1,155.0,267.62,28609.2,Shipped,Beef,1,S24_4278,Medium,WALMART,79760,Active
10331,2019-11-17,2,144.0,287.79,29694.56,Shipped,Fresh Produce Vegetables,1,S24_4620,Medium,WALMART,79760,Active
10313,2019-10-22,6,122.0,281.17,22037.1,Shipped,Pork,1,S32_1268,Small,WALMART,79760,Active
10411,2020-05-01,1,141.0,281.17,25468.52,Shipped,Pork,1,S32_1268,Small,WALMART,79760,Active
10340,2019-11-24,2,170.0,267.17,30924.89,Shipped,Poultry,1,S32_1374,Medium,WALMART,79760,Active
10331,2019-11-17,3,148.0,221.58,20457.76,Shipped,Poultry,1,S32_2206,Medium,WALMART,79760,Active
10313,2019-10-22,1,150.0,246.02,25423.95,Shipped,Pork,1,S32_2509,Small,WALMART,79760,Active
10230,2019-03-15,4,169.0,272.35,30100.05,Shipped,Bread,1,S32_3207,Small,WALMART,79760,Active
10206,2018-12-05,2,118.0,246.59,18329.83,Shipped,Pork,1,S32_3522,Small,WALMART,79760,Active
10313,2019-10-22,10,148.0,246.59,22966.46,Shipped,Pork,1,S32_3522,Small,WALMART,79760,Active
10411,2020-05-01,5,123.0,246.59,19026.93,Shipped,Pork,1,S32_3522,Small,WALMART,79760,Active
10340,2019-11-24,3,142.0,287.44,27006.72,Shipped,Fresh Produce Fruits,1,S32_4289,Small,WALMART,79760,Active
10331,2019-11-17,4,116.0,312.01,22805.01,Shipped,Poultry,1,S32_4485,Medium,WALMART,79760,Active
10340,2019-11-24,4,141.0,264.34,22355.95,Shipped,Fresh Produce Fruits,1,S50_1341,Small,WALMART,79760,Active
10230,2019-03-15,7,117.0,339.7,25301.57,Shipped,Pork,1,S50_1392,Medium,WALMART,79760,Active
